Company Code	Curve Mnemonic	PWLS v3 Property	Curve Unit Quantity Class	LIS Curve Mnemonic	Curve Description
440	EW	length	Length		Local Cartesian of East or West position
440	EWB	dielectric constant	unitless		Epsilon Water Bound
440	EWDR	east departure	Length		East West Drift Component
440	EWF	dielectric constant	unitless		Epsilon Water Free
440	EWWS	count	unitless		ECS Marquardt Spectrum
440	EWWS_20	count	unitless	EWWS	Marquardt Spectrum (20 Elemental Standards Processing)
440	EWXE	flushed zone water volume fraction	dimensionless		EPT Flushed Zone Volume Water (Effective)
440	EWXT	flushed zone water volume fraction	dimensionless		Total EPT Flushed Zone Volume Water
440	EX1	amount	unitless		External Measurement 1
440	EX1_ERR	error	unitless		Error of Reconstructed EX1
440	EX1_REC	amount	unitless		Reconstructed EX1
440	EX10	amount	unitless		External Measurement 10
440	EX10T	amount	unitless		Theoretical EX10 Value
440	EX1T	amount	unitless		Theoretical EX1 Value
440	EX2	amount	unitless		Extrernal Measurement 2
440	EX2_ERR	error	unitless		Error of Reconstructed EX2
440	EX2_REC	amount	unitless		Reconstructed EX2
440	EX2T	amount	unitless		Theoretical EX2 Value
440	EX3	amount	unitless		External Measurement 3
440	EX3T	amount	unitless		Theoretical EX3 Value
440	EX4	amount	unitless		External Measurement 4
440	EX4T	amount	unitless		Theoretical EX4 Value
440	EX5	amount	unitless		External Measurement 5
440	EX5T	amount	unitless		Theoretical EX5 Value
440	EX6	amount	unitless		External Measurement 6
440	EX6T	amount	unitless		Theoretical EX6 Value
440	EX7	amount	unitless		External Measurement 7
440	EX7T	amount	unitless		Theoretical EX7 Value
440	EX8	amount	unitless		External Measurement 8
440	EX8T	amount	unitless		Theoretical EX8 Value
440	EX9	amount	unitless		External Measurement 9
440	EX9T	amount	unitless		Theoretical EX9 Value
440	EXCESS_CONDUCTIVITY	conductivity	electric conductivity	EXCN	Contribution of conductive geological events to the tool conductivity measurement response
440	EXCLFORMPRPNT	flag	unitless		Exclude Formation Pressure Point from Gradient Computation
440	EXCLHYDA	flag	unitless		Exclude Hydrostatic Pressure After Retract from Gradient Computation
440	EXCLHYDB	flag	unitless		Exclude Hydrostatic Pressure Before Set from Gradient Computation
440	EXCLTEMP	flag	unitless		Exclude Temperature from Gradient Computation
440	EXP	pressure	pressure		External Pressure
440	EXP1	pressure	pressure		External Pressure 1
440	EXP2	pressure	pressure		External Pressure 2
440	EXP3	pressure	pressure		External Pressure 3
440	EXPVOLCUST1	amount	unitless		Exponential Volume for Custom Interpretation 1
440	EXPVOLCUST2	amount	unitless		Exponential Volume for Custom Interpretation 2
440	EXPW	exponent	unitless		Variable Exponent W
440	EXRB	bulk density	mass per volume		External Overburden RHOB
440	EXSP	stress	pressure		Minimum Far-Field Effective Horizontal Stress
440	EXT	temperature	thermodynamic temperature		External Temperature
440	EYSP	stress	pressure		Maximum Far-Field Effective Horizontal Stress
440	EZSP	stress	pressure		Far-Field Effective Vertical Stress
440	F11R	count rate	frequency		Raw Far Bank 1 Tube 1 Count Rate
440	F12C	carbon yield	unitless		Far IC Mode Lithology-Based Inelastic Carbon Relative Yield
440	F12C_SIG	uncertainty	unitless	TCUF	Far IC Mode Lithology-Based Inelastic Carbon Relative Yield Uncertainty
440	F12MG	magnesium yield	unitless	TMGF	Far IC Mode Lithology-Based Inelastic Magnesium Relative Yield
440	F12MG_SIG	uncertainty	unitless	TMUF	Far IC Mode Lithology-Based Inelastic Magnesium Relative Yield Uncertainty
440	F12R	count rate	frequency		Raw Far Bank 1 Tube 2 Count Rate
440	F13R	count rate	frequency		Raw Far Bank 1 Tube 3 Count Rate
440	F1AT	elemental yield	unitless		Far detector inelastic - inelastic activation yield
440	F1B1	hydrogen yield	unitless		Far detector inelastic - inelastic capture hydrogen background yield
440	F1B2	iron yield	unitless		Far detector inelastic - inelastic capture iron background yield
440	F1B3	elemental yield	unitless		Far detector inelastic - inelastic activation yield
440	F1C	carbon yield	unitless		Far Inelastic Carbon Relative Yield
440	F1C_01	carbon yield	unitless		Far Inelastic Carbon Yield, pass 01
440	F1C_02	carbon yield	unitless		Far Inelastic Carbon Yield, pass 02
440	F1C_03	carbon yield	unitless		Far Inelastic Carbon Yield, pass 03
440	F1C_04	carbon yield	unitless		Far Inelastic Carbon Yield, pass 04
440	F1C_05	carbon yield	unitless		Far Inelastic Carbon Yield, pass 05
440	F1C_06	carbon yield	unitless		Far Inelastic Carbon Yield, pass 06
440	F1C_07	carbon yield	unitless		Far Inelastic Carbon Yield, pass 07
440	F1C_08	carbon yield	unitless		Far Inelastic Carbon Yield, pass 08
440	F1C_09	carbon yield	unitless		Far Inelastic Carbon Yield, pass 09
440	F1C_10	carbon yield	unitless		Far Inelastic Carbon Yield, pass 10
440	F1C_11	carbon yield	unitless		Far Inelastic Carbon Yield, pass 11
440	F1C_12	carbon yield	unitless		Far Inelastic Carbon Yield, pass 12
440	F1C_13	carbon yield	unitless		Far Inelastic Carbon Yield, pass 13
440	F1C_14	carbon yield	unitless		Far Inelastic Carbon Yield, pass 14
440	F1C_15	carbon yield	unitless		Far Inelastic Carbon Yield, pass 15
440	F1C_16	carbon yield	unitless		Far Inelastic Carbon Yield, pass 16
440	F1C_REP_STACK_RQL	quality indicator	unitless		RQL Far Inelastic Carbon Yield Repeatability
440	F1C_RQL	carbon yield	unitless		Far Inelastic Carbon Yield
440	F1C_SIG	uncertainty	unitless	CF1S	Far Inelastic Carbon Relative Yield Uncertainty
440	F1C_SIGO_STACK_RQL	uncertainty	unitless		RQL Far Inelastic Carbon Yield Observed Uncertainty
440	F1C_SIGP_01	uncertainty	unitless		Far Inelastic Carbon Yield Predicted Uncertainty, pass 01
440	F1C_SIGP_02	uncertainty	unitless		Far Inelastic Carbon Yield Predicted Uncertainty, pass 02
440	F1C_SIGP_03	uncertainty	unitless		Far Inelastic Carbon Yield Predicted Uncertainty, pass 03
440	F1C_SIGP_04	uncertainty	unitless		Far Inelastic Carbon Yield Predicted Uncertainty, pass 04
440	F1C_SIGP_05	uncertainty	unitless		Far Inelastic Carbon Yield Predicted Uncertainty, pass 05
440	F1C_SIGP_06	uncertainty	unitless		Far Inelastic Carbon Yield Predicted Uncertainty, pass 06
440	F1C_SIGP_07	uncertainty	unitless		Far Inelastic Carbon Yield Predicted Uncertainty, pass 07
440	F1C_SIGP_08	uncertainty	unitless		Far Inelastic Carbon Yield Predicted Uncertainty, pass 08
440	F1C_SIGP_09	uncertainty	unitless		Far Inelastic Carbon Yield Predicted Uncertainty, pass 09
440	F1C_SIGP_10	uncertainty	unitless		Far Inelastic Carbon Yield Predicted Uncertainty, pass 10
440	F1C_SIGP_11	uncertainty	unitless		Far Inelastic Carbon Yield Predicted Uncertainty, pass 11
440	F1C_SIGP_12	uncertainty	unitless		Far Inelastic Carbon Yield Predicted Uncertainty, pass 12
440	F1C_SIGP_13	uncertainty	unitless		Far Inelastic Carbon Yield Predicted Uncertainty, pass 13
440	F1C_SIGP_14	uncertainty	unitless		Far Inelastic Carbon Yield Predicted Uncertainty, pass 14
440	F1C_SIGP_15	uncertainty	unitless		Far Inelastic Carbon Yield Predicted Uncertainty, pass 15
440	F1C_SIGP_16	uncertainty	unitless		Far Inelastic Carbon Yield Predicted Uncertainty, pass 16
440	F1C_SIGP_RQL	uncertainty	unitless		Far Inelastic Carbon Yield Predicted Uncertainty
440	F1CA	calcium yield	unitless		Far Inelastic Calcium Relative Yield
440	F1CA_SIG	uncertainty	unitless	F1CS	Far Inelastic Calcium Relative Yield Uncertainty
440	F1FE	iron yield	unitless		Far Inelastic Iron Relative Yield
440	F1FE_SIG	uncertainty	unitless	F1FS	Far Inelastic Iron Relative Yield Uncertainty
440	F1MG	magnesium yield	unitless		RST Far Inelastic Magnesium Relative Yield
440	F1MG_SIG	uncertainty	unitless	F1MS	RST Far Inelastic Magnesium Relative Yield Uncertainty
440	F1O	oxygen yield	unitless		Far Inelastic Oxygen Relative Yield
440	F1O_01	oxygen yield	unitless		Far Inelastic Oxygen Yield, pass 01
440	F1O_02	oxygen yield	unitless		Far Inelastic Oxygen Yield, pass 02
440	F1O_03	oxygen yield	unitless		Far Inelastic Oxygen Yield, pass 03
440	F1O_04	oxygen yield	unitless		Far Inelastic Oxygen Yield, pass 04
440	F1O_05	oxygen yield	unitless		Far Inelastic Oxygen Yield, pass 05
440	F1O_06	oxygen yield	unitless		Far Inelastic Oxygen Yield, pass 06
440	F1O_07	oxygen yield	unitless		Far Inelastic Oxygen Yield, pass 07
440	F1O_08	oxygen yield	unitless		Far Inelastic Oxygen Yield, pass 08
440	F1O_09	oxygen yield	unitless		Far Inelastic Oxygen Yield, pass 09
440	F1O_10	oxygen yield	unitless		Far Inelastic Oxygen Yield, pass 10
440	F1O_11	oxygen yield	unitless		Far Inelastic Oxygen Yield, pass 11
440	F1O_12	oxygen yield	unitless		Far Inelastic Oxygen Yield, pass 12
440	F1O_13	oxygen yield	unitless		Far Inelastic Oxygen Yield, pass 13
440	F1O_14	oxygen yield	unitless		Far Inelastic Oxygen Yield, pass 14
440	F1O_15	oxygen yield	unitless		Far Inelastic Oxygen Yield, pass 15
440	F1O_16	oxygen yield	unitless		Far Inelastic Oxygen Yield, pass 16
440	F1O_REP_STACK_RQL	quality indicator	unitless		RQL Far Inelastic Oxygen Yield Repeatability
440	F1O_RQL	oxygen yield	unitless		Far Inelastic Oxygen Yield
440	F1O_SIG	uncertainty	unitless	F1OS	Far Inelastic Oxygen Relative Yield Uncertainty
440	F1O_SIGO_STACK_RQL	uncertainty	unitless		RQL Far Inelastic Oxygen Yield Observed Uncertainty
440	F1O_SIGP_01	uncertainty	unitless		Far Inelastic Oxygen Yield Predicted Uncertainty, pass 01
440	F1O_SIGP_02	uncertainty	unitless		Far Inelastic Oxygen Yield Predicted Uncertainty, pass 02
440	F1O_SIGP_03	uncertainty	unitless		Far Inelastic Oxygen Yield Predicted Uncertainty, pass 03
440	F1O_SIGP_04	uncertainty	unitless		Far Inelastic Oxygen Yield Predicted Uncertainty, pass 04
440	F1O_SIGP_05	uncertainty	unitless		Far Inelastic Oxygen Yield Predicted Uncertainty, pass 05
440	F1O_SIGP_06	uncertainty	unitless		Far Inelastic Oxygen Yield Predicted Uncertainty, pass 06
440	F1O_SIGP_07	uncertainty	unitless		Far Inelastic Oxygen Yield Predicted Uncertainty, pass 07
440	F1O_SIGP_08	uncertainty	unitless		Far Inelastic Oxygen Yield Predicted Uncertainty, pass 08
440	F1O_SIGP_09	uncertainty	unitless		Far Inelastic Oxygen Yield Predicted Uncertainty, pass 09
440	F1O_SIGP_10	uncertainty	unitless		Far Inelastic Oxygen Yield Predicted Uncertainty, pass 10
440	F1O_SIGP_11	uncertainty	unitless		Far Inelastic Oxygen Yield Predicted Uncertainty, pass 11
440	F1O_SIGP_12	uncertainty	unitless		Far Inelastic Oxygen Yield Predicted Uncertainty, pass 12
440	F1O_SIGP_13	uncertainty	unitless		Far Inelastic Oxygen Yield Predicted Uncertainty, pass 13
440	F1O_SIGP_14	uncertainty	unitless		Far Inelastic Oxygen Yield Predicted Uncertainty, pass 14
440	F1O_SIGP_15	uncertainty	unitless		Far Inelastic Oxygen Yield Predicted Uncertainty, pass 15
440	F1O_SIGP_16	uncertainty	unitless		Far Inelastic Oxygen Yield Predicted Uncertainty, pass 16
440	F1O_SIGP_RQL	uncertainty	unitless		Far Inelastic Oxygen Yield Predicted Uncertainty
440	F1S	sulfur yield	unitless		RST Far Inelastic Sulfur Relative Yield
440	F1S_SIG	uncertainty	unitless	SF1S	RST Far Inelastic Sulfur Relative Yield Uncertainty
440	F1SI	silicon yield	unitless		Far Inelastic Silicon Relative Yield
440	F1SI_SIG	uncertainty	unitless	F1SS	Far Inelastic Silicon Relative Yield Uncertainty
440	F1TB	elemental yield	unitless		Far Inelastic Tool Background Relative Yield
440	F1TB_SIG	uncertainty	unitless	F1BS	Far Inelastic Tool Background Relative Yield Uncertainty
440	F1TD	count rate	frequency		Far Gate 1
440	F21R	count rate	frequency		Raw Far Bank 2 Tube 1 Count Rate
440	F22R	count rate	frequency		Raw Far Bank 2 Tube 2 Count Rate
440	F23R	count rate	frequency		Raw Far Bank 2 Tube 3 Count Rate
440	F2AA	aluminum yield	unitless		RST Far IC Mode Capture Aluminum Activation Relative Yield
440	F2AA_SIG	uncertainty	unitless	F2AS	RST Far IC Mode Capture Aluminum Activation Relative Yield Uncertainty
440	F2AN	sodium yield	unitless		RST Far IC Mode Capture Sodium Activation Relative Yield
440	F2AN_SIG	uncertainty	unitless	F2NS	RST Far IC Mode Capture Sodium Activation Relative Yield Uncertainty
440	F2AT	oxygen yield	unitless		Far IC Mode Capture Activation Relative Yield
440	F2AT_SIG	uncertainty	unitless	F2OS	Far IC Mode Capture Activation Relative Yield Uncertainty
440	F2B3	elemental yield	unitless		Far detector inelastic - capture activation
440	F2B4	elemental yield	unitless		Far detector inelastic - capture density standard
440	F2CA	calcium yield	unitless		Far IC Mode Capture Calcium Relative Yield
440	F2CA_01	calcium yield	unitless		Far Capture Calcium Yield, pass 01
440	F2CA_02	calcium yield	unitless		Far Capture Calcium Yield, pass 02
440	F2CA_03	calcium yield	unitless		Far Capture Calcium Yield, pass 03
440	F2CA_04	calcium yield	unitless		Far Capture Calcium Yield, pass 04
440	F2CA_05	calcium yield	unitless		Far Capture Calcium Yield, pass 05
440	F2CA_06	calcium yield	unitless		Far Capture Calcium Yield, pass 06
440	F2CA_07	calcium yield	unitless		Far Capture Calcium Yield, pass 07
440	F2CA_08	calcium yield	unitless		Far Capture Calcium Yield, pass 08
440	F2CA_09	calcium yield	unitless		Far Capture Calcium Yield, pass 09
440	F2CA_10	calcium yield	unitless		Far Capture Calcium Yield, pass 10
440	F2CA_11	calcium yield	unitless		Far Capture Calcium Yield, pass 11
440	F2CA_12	calcium yield	unitless		Far Capture Calcium Yield, pass 12
440	F2CA_13	calcium yield	unitless		Far Capture Calcium Yield, pass 13
440	F2CA_14	calcium yield	unitless		Far Capture Calcium Yield, pass 14
440	F2CA_15	calcium yield	unitless		Far Capture Calcium Yield, pass 15
440	F2CA_16	calcium yield	unitless		Far Capture Calcium Yield, pass 16
440	F2CA_RQL	calcium yield	unitless		Far Capture Calcium Yield
440	F2CA_SIG	uncertainty	unitless	F2CS	Far IC Mode Capture Calcium Relative Yield Uncertainty
440	F2CA_SIGO_STACK_RQL	uncertainty	unitless		RQL Far Capture Calcium Yield Observed Uncertainty
440	F2CA_SIGP_01	uncertainty	unitless		Far Capture Calcium Yield Predicted Uncertainty, pass 01
440	F2CA_SIGP_02	uncertainty	unitless		Far Capture Calcium Yield Predicted Uncertainty, pass 02
440	F2CA_SIGP_03	uncertainty	unitless		Far Capture Calcium Yield Predicted Uncertainty, pass 03
440	F2CA_SIGP_04	uncertainty	unitless		Far Capture Calcium Yield Predicted Uncertainty, pass 04
440	F2CA_SIGP_05	uncertainty	unitless		Far Capture Calcium Yield Predicted Uncertainty, pass 05
440	F2CA_SIGP_06	uncertainty	unitless		Far Capture Calcium Yield Predicted Uncertainty, pass 06
440	F2CA_SIGP_07	uncertainty	unitless		Far Capture Calcium Yield Predicted Uncertainty, pass 07
440	F2CA_SIGP_08	uncertainty	unitless		Far Capture Calcium Yield Predicted Uncertainty, pass 08
440	F2CA_SIGP_09	uncertainty	unitless		Far Capture Calcium Yield Predicted Uncertainty, pass 09
440	F2CA_SIGP_10	uncertainty	unitless		Far Capture Calcium Yield Predicted Uncertainty, pass 10
440	F2CA_SIGP_11	uncertainty	unitless		Far Capture Calcium Yield Predicted Uncertainty, pass 11
440	F2CA_SIGP_12	uncertainty	unitless		Far Capture Calcium Yield Predicted Uncertainty, pass 12
440	F2CA_SIGP_13	uncertainty	unitless		Far Capture Calcium Yield Predicted Uncertainty, pass 13
440	F2CA_SIGP_14	uncertainty	unitless		Far Capture Calcium Yield Predicted Uncertainty, pass 14
440	F2CA_SIGP_15	uncertainty	unitless		Far Capture Calcium Yield Predicted Uncertainty, pass 15
440	F2CA_SIGP_16	uncertainty	unitless		Far Capture Calcium Yield Predicted Uncertainty, pass 16
440	F2CA_SIGP_RQL	uncertainty	unitless		Far Capture Calcium Yield Predicted Uncertainty
440	F2CL	chlorine yield	unitless		Far IC Mode Capture Chlorine Relative Yield
440	F2CL_01	chlorine yield	unitless		Far Capture Chlorine Yield, pass 01
440	F2CL_02	chlorine yield	unitless		Far Capture Chlorine Yield, pass 02
440	F2CL_03	chlorine yield	unitless		Far Capture Chlorine Yield, pass 03
440	F2CL_04	chlorine yield	unitless		Far Capture Chlorine Yield, pass 04
440	F2CL_05	chlorine yield	unitless		Far Capture Chlorine Yield, pass 05
440	F2CL_06	chlorine yield	unitless		Far Capture Chlorine Yield, pass 06
440	F2CL_07	chlorine yield	unitless		Far Capture Chlorine Yield, pass 07
440	F2CL_08	chlorine yield	unitless		Far Capture Chlorine Yield, pass 08
440	F2CL_09	chlorine yield	unitless		Far Capture Chlorine Yield, pass 09
440	F2CL_10	chlorine yield	unitless		Far Capture Chlorine Yield, pass 10
440	F2CL_11	chlorine yield	unitless		Far Capture Chlorine Yield, pass 11
440	F2CL_12	chlorine yield	unitless		Far Capture Chlorine Yield, pass 12
440	F2CL_13	chlorine yield	unitless		Far Capture Chlorine Yield, pass 13
440	F2CL_14	chlorine yield	unitless		Far Capture Chlorine Yield, pass 14
440	F2CL_15	chlorine yield	unitless		Far Capture Chlorine Yield, pass 15
440	F2CL_16	chlorine yield	unitless		Far Capture Chlorine Yield, pass 16
440	F2CL_RQL	chlorine yield	unitless		Far Capture Chlorine Yield
440	F2CL_SIG	uncertainty	unitless	CF2S	Far IC Mode Capture Chlorine Relative Yield Uncertainty
440	F2CL_SIGO_STACK_RQL	uncertainty	unitless		RQL Far Capture Chlorine Yield Observed Uncertainty
440	F2CL_SIGP_01	uncertainty	unitless		Far Capture Chlorine Yield Predicted Uncertainty, pass 01
440	F2CL_SIGP_02	uncertainty	unitless		Far Capture Chlorine Yield Predicted Uncertainty, pass 02
440	F2CL_SIGP_03	uncertainty	unitless		Far Capture Chlorine Yield Predicted Uncertainty, pass 03
